CODIGO;NOMBRE;CATEGORIA;SUBCATEGORIA;TONALIDAD;COLORES;FORMATO;AMBIENTE;ESTILO;EMOCION;IMPACTO_VISUAL;TECNICA_VISUAL
1400;Triángulo Esmeralda 1;Botanica;Hojas;Vibrante;verde, rojo;Horizontal;Hall de Entrada;Moderno;Energía;Protagonista;Digital/3D
1401;Triángulo Tropical;Botanica;Hojas;Vibrante;verde, rojo;Horizontal;Hall de Entrada;Moderno;Energía;Protagonista;Digital/3D
1402;Verde Vital;Botanica;Hojas;Neutro;verde, dorado;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Digital/3D
1403;Verde Infinito;Botanica;Hojas;Vibrante;verde, naranja;Horizontal;Baño;Moderno;Armonía;Equilibrado;Digital/3D
1404;Portal Tropical;Botanica;Hojas;Frío;verde, azul;Horizontal;Hall de Entrada;Moderno;Misterio;Protagonista;Digital/3D
1405;Monstera Profunda;Botanica;Hojas;Tierra;verde, marrón;Horizontal;Living;Moderno;Misterio;Protagonista;Fotográfica
1406;Marco Tropical;Botanica;Hojas;Tierra;verde, marrón;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Digital/3D
1407;Jardín Vertical;Botanica;Hojas;Tierra;verde, blanco;Vertical;Baño;Nórdico;Armonía;Suave;Fotográfica
1408;Jardín de Acuarela;Botanica;Hojas;Tierra;verde, plateado;Horizontal;Baño;Nórdico;Calma;Suave;Ilustrativa
1409;Naturaleza Pura;Botanica;Hojas;Vibrante;verde, naranja;Vertical;Pasillo;Moderno;Energía;Protagonista;Fotográfica
1410;Hojas del Bosque;Botanica;Hojas;Metálico;verde, dorado;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Digital/3D
1411;Verde Profundo;Botanica;Hojas;Vibrante;verde, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Digital/3D
1412;Monstera sobre Mármol;Botanica;Hojas;Tierra;verde, plateado;Horizontal;Baño;Minimalista;Calma;Suave;Fotográfica
1413;Hojas Serenas;Botanica;Hojas;Tierra;verde, beige;Horizontal;Baño;Minimalista;Armonía;Suave;Ilustrativa
1414;Triángulo Esmeralda 2;Botanica;Hojas;Oscuro;verde, dorado;Horizontal;Hall de Entrada;Moderno;Misterio;Protagonista;Digital/3D
1415;Luz en la Selva;Botanica;Hojas;Oscuro;verde, azul;Horizontal;Hall de Entrada;Moderno;Misterio;Protagonista;Digital/3D
1417;Verano Dorado;Paisajes;Playa;Cálido;naranja, rojo;Vertical;Pasillo;Nórdico;Calma;Suave;Pictórica
1418;Espíritu Costero;Paisajes;Playa;Pastel;azul, blanco;Vertical;Pasillo;Clásico;Calma;Equilibrado;Pictórica
1419;El Susurro de las Olas;Paisajes;Playa;Pastel;azul, violeta;Vertical;Pasillo;Clásico;Alegría;Protagonista;Pictórica
1420;Horizonte Salino;Paisajes;Playa;Pastel;azul, blanco;Horizontal;Comedor;Clásico;Alegría;Protagonista;Pictórica
1421;Horizonte Azul;Paisajes;Playa;Pastel;azul, naranja;Horizontal;Dormitorio;Nórdico;Calma;Suave;Pictórica
1422;Playa Dorada;Paisajes;Playa;Cálido;naranja, azul;Horizontal;Dormitorio;Moderno;Energía;Protagonista;Ilustrativa
1423;Horizonte Infinito;Paisajes;Playa;Pastel;azul, blanco;Horizontal;Comedor;Clásico;Alegría;Protagonista;Pictórica
1424;Costa Turquesa;Paisajes;Playa;Frío;azul, blanco;Horizontal;Dormitorio;Clásico;Alegría;Protagonista;Pictórica
1425;Horizonte Turquesa;Paisajes;Playa;Cálido;naranja, azul;Horizontal;Dormitorio;Clásico;Calma;Equilibrado;Pictórica
1426;Barca en la Costa;Paisajes;Playa;Cálido;marrón, naranja;Horizontal;Dormitorio;Nórdico;Calma;Suave;Pictórica
1427;Terraza Mediterránea;Paisajes;Playa;Cálido;naranja, azul;Horizontal;Dormitorio;Nórdico;Armonía;Equilibrado;Pictórica
1428;Costa Eterna Azul;Paisajes;Playa;Frío;azul, blanco;Horizontal;Living;Nórdico;Libertad;Equilibrado;Ilustrativa
1429;Vela junto al Acantilado;Paisajes;Playa;Pastel;azul, verde;Horizontal;Dormitorio;Nórdico;Libertad;Equilibrado;Fotográfica
1430;Marea Dorada;Paisajes;Playa;Pastel;naranja, violeta;Horizontal;Dormitorio;Clásico;Calma;Equilibrado;Pictórica
1431;Verano Infinito;Paisajes;Playa;Pastel;azul, verde;Horizontal;Dormitorio;Nórdico;Calma;Equilibrado;Pictórica
1432;Sendero Costero;Paisajes;Playa;Cálido;azul, naranja;Horizontal;Dormitorio;Clásico;Libertad;Equilibrado;Pictórica
1433;Sal Eterna;Paisajes;Playa;Frío;azul, plateado;Horizontal;Dormitorio;Nórdico;Calma;Equilibrado;Pictórica
1435;Expresión;Abstracto;General;Vibrante;dorado, naranja;Horizontal;Hall de Entrada;Elegante;Energía;Protagonista;Abstracta
1436;Trazos del Viento;Abstracto;General;Frío;rojo, rosa;Horizontal;Hall de Entrada;Elegante;Fuerza;Protagonista;Abstracta
1437;Geometría del Alma 1;Abstracto;General;Frío;azul, dorado;Horizontal;Living;Elegante;Calma;Equilibrado;Abstracta
1438;Contrastes;Abstracto;General;Pastel;rosa, violeta;Horizontal;Dormitorio;Elegante;Calma;Equilibrado;Digital/3D
1439;Formas del Infinito;Abstracto;General;Frío;verde, naranja;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Abstracta
1440;Ecos del Color;Abstracto;General;Pastel;rosa, violeta;Horizontal;Dormitorio;Elegante;Calma;Equilibrado;Digital/3D
1441;Silencio Cromático;Abstracto;General;Pastel;dorado, beige;Horizontal;Dormitorio;Elegante;Calma;Equilibrado;Digital/3D
1442;Resonancia;Abstracto;General;Pastel;beige, dorado;Horizontal;Dormitorio;Elegante;Armonía;Suave;Abstracta
1443;El Lenguaje del Color;Abstracto;General;Vibrante;violeta, amarillo;Horizontal;Hall de Entrada;Elegante;Energía;Protagonista;Abstracta
1444;Fluir 2;Abstracto;General;Vibrante;rosa, violeta;Horizontal;Living;Elegante;Alegría;Protagonista;Abstracta
1445;Armonía Cromática;Abstracto;General;Frío;verde, plateado;Horizontal;Hall de Entrada;Elegante;Misterio;Protagonista;Digital/3D
1446;Formas del Alma;Abstracto;General;Pastel;rosa, dorado;Horizontal;Dormitorio;Elegante;Romanticismo;Equilibrado;Collage/Mixta
1447;Paleta Infinita;Abstracto;General;Frío;azul, dorado;Horizontal;Hall de Entrada;Elegante;Fuerza;Protagonista;Abstracta
1448;Horizonte Rosado;Abstracto;General;Cálido;rosa, dorado;Horizontal;Dormitorio;Elegante;Calma;Suave;Pictórica
1449;Fragmentos de Luz;Abstracto;General;Frío;rojo, plateado;Horizontal;Hall de Entrada;Elegante;Fuerza;Protagonista;Abstracta
1450;El Arte del Equilibrio;Abstracto;General;Frío;naranja, plateado;Horizontal;Hall de Entrada;Elegante;Energía;Protagonista;Abstracta
1451;El Susurro del Cielo;Alas;General;Vibrante;dorado, amarillo;Horizontal;Hall de Entrada;Moderno;Libertad;Protagonista;Pictórica
1452;Alas de Luz 1;Alas;General;Pastel;rosa, dorado;Horizontal;Dormitorio;Nórdico;Libertad;Suave;Ilustrativa
1453;Esperanza Infinita;Alas;General;Metálico;dorado, amarillo;Horizontal;Hall de Entrada;Elegante;Libertad;Protagonista;Digital/3D
1454;Alas para Soñar;Alas;General;Metálico;naranja, dorado;Horizontal;Hall de Entrada;Elegante;Libertad;Protagonista;Pictórica
1455;Donde Nacen las Alas;Alas;General;Metálico;dorado, plateado;Vertical;Hall de Entrada;Elegante;Misterio;Protagonista;Digital/3D
1456;Elevarse;Alas;General;Metálico;plateado, marrón;Horizontal;Hall de Entrada;Industrial;Fuerza;Protagonista;Digital/3D
1457;Camino Celestial;Alas;General;Neutro;plateado, gris;Horizontal;Hall de Entrada;Industrial;Libertad;Protagonista;Digital/3D
1459;Alas Doradas;Alas;General;Metálico;dorado, amarillo;Vertical;Pasillo;Elegante;Libertad;Protagonista;Pictórica
1460;Flamenco Tropical;Animales;Flamenco;Pastel;rosa, dorado;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Ilustrativa
1461;La Elegancia Silenciosa;Animales;Flamenco;Cálido;rosa, rojo;Horizontal;Dormitorio;Moderno;Romanticismo;Equilibrado;Fotográfica
1462;Corazón Rosado;Animales;Flamenco;Pastel;rosa, rojo;Horizontal;Dormitorio;Moderno;Romanticismo;Equilibrado;Fotográfica
1463;El Paso del Agua;Animales;Flamenco;Pastel;rosa, rojo;Horizontal;Dormitorio;Nórdico;Calma;Suave;Fotográfica
1464;Reflejo al Atardecer;Animales;Flamenco;Cálido;rosa, rojo;Horizontal;Dormitorio;Nórdico;Calma;Suave;Fotográfica
1465;Elegancia en Equilibrio;Animales;Flamenco;Oscuro;rosa, rojo;Horizontal;Hall de Entrada;Moderno;Misterio;Protagonista;Fotográfica
1466;Postura Perfecta;Animales;Flamenco;Cálido;rosa, rojo;Horizontal;Dormitorio;Moderno;Calma;Equilibrado;Digital/3D
1467;Flamenco Cromático;Animales;Flamenco;Vibrante;rosa, rojo;Horizontal;Hall de Entrada;Moderno;Energía;Protagonista;Pictórica
1468;El Ballet Rosado;Animales;Flamenco;Cálido;naranja, rosa;Horizontal;Living;Moderno;Alegría;Protagonista;Fotográfica
1469;Flamenco de Acuarela;Animales;Flamenco;Cálido;rosa, rojo;Horizontal;Infantil/Juvenil;Minimalista;Alegría;Equilibrado;Ilustrativa
1470;La Quietud Rosada;Animales;Flamenco;Pastel;rosa, naranja;Horizontal;Living;Moderno;Armonía;Equilibrado;Fotográfica
1471;Distorsión y Libertad;Musical;Rock Nacional;Oscuro;negro, violeta;Horizontal;Infantil/Juvenil;Industrial;Misterio;Protagonista;Fotográfica
1472;Retrato Cósmico;Musical;Rock Nacional;Frío;rojo, verde;Horizontal;Infantil/Juvenil;Moderno;Inspiración;Protagonista;Collage/Mixta
1473;Guitarra Roja;Musical;Rock Nacional;Cálido;rojo, verde;Horizontal;Infantil/Juvenil;Industrial;Inspiración;Protagonista;Fotográfica
1474;Escenario Encendido;Musical;Rock Nacional;Oscuro;violeta, plateado;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Fotográfica
1475;El Espíritu del Escenario;Musical;Rock Nacional;Oscuro;naranja, verde;Horizontal;Infantil/Juvenil;Moderno;Inspiración;Protagonista;Collage/Mixta
1476;Voz en Escena;Musical;Rock Nacional;Oscuro;plateado, violeta;Horizontal;Infantil/Juvenil;Industrial;Energía;Protagonista;Fotográfica
1477;El Sonido Rebelde;Musical;Rock Nacional;Frío;violeta, dorado;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Collage/Mixta
1478;Rock del Alma;Musical;Rock Nacional;Oscuro;violeta, azul;Horizontal;Infantil/Juvenil;Industrial;Misterio;Protagonista;Fotográfica
1479;Frescura Madura;Comida;Frutas;Vibrante;naranja, rojo;Vertical;Cocina;Moderno;Alegría;Protagonista;Pictórica
1480;El Sabor de la Tierra;Comida;Frutas;Vibrante;violeta, naranja;Horizontal;Cocina;Moderno;Alegría;Protagonista;Ilustrativa
1481;Naturaleza Viva y Dulce;Comida;Frutas;Frío;naranja, azul;Horizontal;Cocina;Industrial;Fuerza;Protagonista;Pictórica
1482;Frescor Dulce;Comida;Frutas;Vibrante;amarillo, naranja;Horizontal;Cocina;Clásico;Armonía;Equilibrado;Pictórica
1483;Cosecha del Sol;Comida;Frutas;Vibrante;violeta, amarillo;Horizontal;Cocina;Moderno;Alegría;Protagonista;Pictórica
1484;Colores del Huerto;Comida;Frutas;Vibrante;naranja, violeta;Horizontal;Cocina;Moderno;Energía;Protagonista;Pictórica
1485;La Naturaleza Dulce;Comida;Frutas;Vibrante;amarillo, violeta;Horizontal;Cocina;Nórdico;Alegría;Suave;Ilustrativa
1486;El Sabor del Sol;Comida;Frutas;Vibrante;naranja, violeta;Vertical;Cocina;Clásico;Armonía;Equilibrado;Ilustrativa
1487;Sabores Naturales;Comida;Frutas;Vibrante;naranja, amarillo;Vertical;Cocina;Moderno;Energía;Protagonista;Pictórica
1488;El Huerto Vivo;Comida;Frutas;Vibrante;amarillo, rosa;Vertical;Cocina;Boho;Alegría;Protagonista;Collage/Mixta
1489;Cosecha Vital;Comida;Frutas;Vibrante;violeta, amarillo;Vertical;Cocina;Clásico;Armonía;Equilibrado;Pictórica
1490;Frescura del Huerto;Comida;Frutas;Vibrante;amarillo, azul;Horizontal;Cocina;Clásico;Armonía;Protagonista;Digital/3D
1491;El Sabor Dorado;Comida;Frutas;Vibrante;naranja, violeta;Horizontal;Cocina;Moderno;Energía;Protagonista;Pictórica
1492;Naturaleza en Cosecha;Comida;Frutas;Cálido;amarillo, naranja;Horizontal;Cocina;Moderno;Alegría;Protagonista;Pictórica
1493;El Sabor Natural;Comida;Frutas;Vibrante;naranja, amarillo;Horizontal;Cocina;Clásico;Armonía;Protagonista;Pictórica
1494;Cosecha de Sol;Comida;Frutas;Vibrante;rojo, verde;Horizontal;Cocina;Minimalista;Alegría;Protagonista;Fotográfica
1495;Sandías Pintadas;Comida;Frutas;Vibrante;rojo, naranja;Horizontal;Cocina;Moderno;Energía;Protagonista;Pictórica
1496;Cosecha de Verano;Comida;Frutas;Vibrante;amarillo, naranja;Horizontal;Cocina;Minimalista;Alegría;Equilibrado;Fotográfica
1497;Frescura Dorada;Comida;Frutas;Vibrante;amarillo, rosa;Horizontal;Cocina;Moderno;Alegría;Protagonista;Digital/3D
1498;Frescura Vital;Comida;Frutas;Cálido;rojo, violeta;Horizontal;Cocina;Elegante;Elegancia;Protagonista;Digital/3D
1499;Racimo Púrpura;Comida;Frutas;Pastel;violeta, rojo;Horizontal;Cocina;Minimalista;Calma;Equilibrado;Fotográfica
1500;Naturaleza Dulce;Comida;Frutas;Frío;rojo, violeta;Horizontal;Cocina;Minimalista;Fuerza;Protagonista;Fotográfica
1501;Frutos Dorados;Comida;Frutas;Vibrante;amarillo, verde;Horizontal;Cocina;Moderno;Energía;Protagonista;Fotográfica
1502;La Dulzura Natural;Comida;Frutas;Vibrante;naranja, amarillo;Vertical;Cocina;Moderno;Energía;Protagonista;Ilustrativa
1503;Colores de Verano;Comida;Frutas;Metálico;amarillo, verde;Horizontal;Cocina;Moderno;Alegría;Protagonista;Ilustrativa
1504;Frescura Natural;Comida;Frutas;Vibrante;naranja, amarillo;Horizontal;Cocina;Moderno;Alegría;Protagonista;Ilustrativa
1505;Uvas Maduras;Comida;Frutas;Frío;violeta, rojo;Horizontal;Cocina;Minimalista;Armonía;Equilibrado;Fotográfica
1506;Sandías de Verano;Comida;Frutas;Vibrante;rojo, verde;Horizontal;Cocina;Nórdico;Alegría;Equilibrado;Ilustrativa
1507;El Color de la Fruta;Comida;Frutas;Neutro;amarillo, beige;Horizontal;Cocina;Moderno;Energía;Protagonista;Fotográfica
1508;Frescor Natural;Comida;Frutas;Neutro;amarillo, beige;Horizontal;Cocina;Minimalista;Alegría;Equilibrado;Fotográfica
1509;Frutos de la Tierra;Comida;Frutas;Vibrante;violeta, rojo;Horizontal;Cocina;Minimalista;Armonía;Equilibrado;Fotográfica
1510;Frutos Naturales;Comida;Frutas;Cálido;rojo, naranja;Horizontal;Cocina;Minimalista;Armonía;Equilibrado;Fotográfica
1511;Cala Blanca 1;Botanica;Flores;Blanco y Negro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1512;Cala en la Oscuridad;Botanica;Flores;Blanco y Negro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1513;Dúo de Calas 1;Botanica;Flores;Frío;azul, blanco;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1514;Tulipanes Blancos;Botanica;Flores;Neutro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1515;Calas en Contraluz;Botanica;Flores;Blanco y Negro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1516;Flores Eternas;Botanica;Flores;Oscuro;blanco, verde;Vertical;Pasillo;Minimalista;Calma;Equilibrado;Fotográfica
1517;Calas Iluminadas;Botanica;Flores;Blanco y Negro;blanco, plateado;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1518;Donde Florece el Alma 2;Botanica;Flores;Oscuro;blanco, amarillo;Vertical;Pasillo;Minimalista;Calma;Equilibrado;Fotográfica
1519;Armonía Floral;Botanica;Flores;Neutro;blanco, beige;Vertical;Pasillo;Minimalista;Calma;Equilibrado;Fotográfica
1520;Cala Curvada;Botanica;Flores;Oscuro;blanco, verde;Vertical;Pasillo;Minimalista;Calma;Equilibrado;Fotográfica
1521;Cala en Cristal;Botanica;Flores;Blanco y Negro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1522;Cala de Luz;Botanica;Flores;Oscuro;amarillo, blanco;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1523;Naturaleza Infinita 2;Botanica;Flores;Oscuro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1524;Renacer en Flor;Botanica;Flores;Metálico;blanco, naranja;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1525;Gladiolos Blancos;Botanica;Flores;Blanco y Negro;blanco, verde;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1526;Calas Gráficas;Botanica;Flores;Neutro;blanco, plateado;Vertical;Pasillo;Moderno;Elegancia;Protagonista;Ilustrativa
1527;Primavera Eterna;Botanica;Flores;Pastel;blanco, verde;Vertical;Pasillo;Nórdico;Calma;Suave;Collage/Mixta
1528;Flores de Luz;Botanica;Flores;Neutro;blanco, verde;Vertical;Pasillo;Minimalista;Elegancia;Equilibrado;Ilustrativa
1529;Cala Minimalista;Botanica;Flores;Neutro;blanco, verde;Vertical;Pasillo;Minimalista;Elegancia;Equilibrado;Ilustrativa
1530;El Susurro de las Flores;Botanica;Flores;Pastel;blanco, azul;Vertical;Baño;Minimalista;Calma;Suave;Fotográfica
1531;Naturaleza Serena 1;Botanica;Flores;Pastel;blanco, verde;Vertical;Baño;Minimalista;Calma;Suave;Fotográfica
1532;Cala sobre Gris;Botanica;Flores;Pastel;blanco, naranja;Vertical;Baño;Minimalista;Calma;Suave;Fotográfica
1534;Interior de Cala;Botanica;Flores;Metálico;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1535;Calas Blancas;Botanica;Flores;Metálico;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1536;Cala de Perfil;Botanica;Flores;Oscuro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1537;Cala Blanca en Negro;Botanica;Flores;Blanco y Negro;blanco, amarillo;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1538;Primavera sin Fin;Botanica;Flores;Pastel;blanco, amarillo;Vertical;Baño;Nórdico;Calma;Suave;Digital/3D
1539;Cala Solitaria;Botanica;Flores;Blanco y Negro;blanco, plateado;Vertical;Pasillo;Elegante;Elegancia;Protagonista;Fotográfica
1540;Girasoles sobre Madera;Botanica;Flores;Cálido;amarillo, naranja;Horizontal;Comedor;Nórdico;Alegría;Equilibrado;Fotográfica
1541;Jardín Dorado 2;Botanica;Flores;Cálido;amarillo, naranja;Horizontal;Dormitorio;Clásico;Alegría;Protagonista;Fotográfica
1542;Trío de Girasoles;Botanica;Flores;Vibrante;amarillo, naranja;Horizontal;Comedor;Nórdico;Alegría;Equilibrado;Fotográfica
1543;Ramo de Girasoles;Botanica;Flores;Cálido;amarillo, verde;Horizontal;Dormitorio;Nórdico;Alegría;Suave;Fotográfica
1544;Girasoles sobre Blanco;Botanica;Flores;Cálido;amarillo, naranja;Horizontal;Comedor;Nórdico;Alegría;Equilibrado;Fotográfica
1545;Delicadeza de Pétalos;Botanica;Flores;Cálido;amarillo, naranja;Horizontal;Comedor;Moderno;Alegría;Protagonista;Fotográfica
1546;Campo de girasoles 2;Botanica;Flores;Cálido;amarillo, naranja;Horizontal;Comedor;Moderno;Energía;Protagonista;Fotográfica
1547;Girasol en Primer Plano;Botanica;Flores;Cálido;amarillo, verde;Horizontal;Dormitorio;Nórdico;Alegría;Equilibrado;Fotográfica
1548;Girasoles al Atardecer;Botanica;Flores;Cálido;amarillo, naranja;Horizontal;Living;Moderno;Alegría;Protagonista;Fotográfica
1549;Girasol bajo el Cielo;Botanica;Flores;Vibrante;amarillo, verde;Horizontal;Dormitorio;Nórdico;Alegría;Equilibrado;Fotográfica
1550;Girasol Reflejado;Botanica;Flores;Metálico;amarillo, naranja;Horizontal;Living;Moderno;Alegría;Protagonista;Fotográfica
1551;La Belleza del Pétalo;Botanica;Flores;Frío;azul, gris;Horizontal;Baño;Minimalista;Calma;Suave;Ilustrativa
1552;Cala sobre Rosa;Botanica;Flores;Pastel;blanco, rosa;Vertical;Dormitorio;Minimalista;Romanticismo;Equilibrado;Fotográfica
1553;La Textura de un Pétalo;Botanica;Flores;Pastel;blanco, verde;Vertical;Baño;Minimalista;Calma;Suave;Fotográfica
1554;El Color del Pétalo;Botanica;Flores;Pastel;blanco, amarillo;Vertical;Baño;Minimalista;Calma;Suave;Fotográfica
1555;Calas en Terracota;Botanica;Flores;Pastel;blanco, amarillo;Horizontal;Dormitorio;Nórdico;Calma;Equilibrado;Fotográfica
1556;Ramo de Calas Blancas;Botanica;Flores;Pastel;blanco, verde;Horizontal;Dormitorio;Nórdico;Armonía;Equilibrado;Fotográfica
1557;Cala bajo el Cielo 1;Botanica;Flores;Pastel;blanco, plateado;Horizontal;Baño;Minimalista;Calma;Equilibrado;Fotográfica
1558;Dúo de Calas 2;Botanica;Flores;Metálico;amarillo, blanco;Horizontal;Baño;Moderno;Alegría;Equilibrado;Fotográfica
1559;Calas en Serie;Botanica;Flores;Pastel;blanco, azul;Horizontal;Baño;Minimalista;Calma;Suave;Fotográfica
1560;Ramo Blanco de Calas;Botanica;Flores;Pastel;blanco, naranja;Vertical;Pasillo;Elegante;Elegancia;Equilibrado;Fotográfica
1562;Calas en Rosa y Lila;Botanica;Flores;Pastel;blanco, violeta;Horizontal;Dormitorio;Moderno;Romanticismo;Equilibrado;Fotográfica
1563;Calas Entrelazadas;Botanica;Flores;Metálico;blanco, amarillo;Horizontal;Baño;Minimalista;Armonía;Suave;Fotográfica
1564;La Elegancia Natural;Botanica;Flores;Vibrante;naranja, amarillo;Horizontal;Living;Moderno;Alegría;Protagonista;Pictórica
1565;Calas de Rocío;Botanica;Flores;Metálico;blanco, naranja;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Digital/3D
1566;Jardín de Calas;Botanica;Flores;Pastel;blanco, amarillo;Horizontal;Dormitorio;Nórdico;Calma;Equilibrado;Ilustrativa
1567;Flor de Luz Serena;Botanica;Flores;Cálido;naranja, amarillo;Horizontal;Living;Boho;Alegría;Protagonista;Ilustrativa
1568;Flor de Rocío;Botanica;Flores;Vibrante;naranja, rojo;Horizontal;Hall de Entrada;Moderno;Energía;Protagonista;Digital/3D
1569;Calas y Eucaliptos;Botanica;Flores;Metálico;plateado, gris;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Ilustrativa
1570;Calas en Ocre;Botanica;Flores;Cálido;naranja, amarillo;Horizontal;Dormitorio;Boho;Calma;Suave;Ilustrativa
1571;Calas Escarlata;Botanica;Flores;Cálido;rojo, violeta;Horizontal;Hall de Entrada;Moderno;Energía;Protagonista;Pictórica
1572;Calas sobre Negro;Botanica;Flores;Blanco y Negro;blanco, verde;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Fotográfica
1573;Trío de Calas;Botanica;Flores;Blanco y Negro;blanco, plateado;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Digital/3D
